playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481061,2021,Jasper Weatherby,SJS,C,other,45,216.0,6.0,2.56,0.94,0.59,0.67,0.43,0.75,0.44,61.0,0.96,0.34,0.1,0.11,0.02,0.35,0.08,0.28,0.34,0.28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04,0.0,0.0,0.38,0.38,0.31,6.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,1.0,1242.0,0.0,0.0,0.0,1.0,4.6,0.62,0.55,0.62,0.55,5.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.16,0.11,0.34,0.0,0.0,0.0,6.0,6.0,6.0,0.11,0.0,0.0,0.73,0.73,0.65,1.44,0.04,0.04,0.04,0.04,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.06,0.06,0.06,4.38,3.09,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8481061,2021,Jasper Weatherby,SJS,C,all,45,31055.0,742.0,3.99,0.52,0.47,0.47,0.46,0.48,0.48,436.0,44.62,4.75,3.42,9.99,1.47,24.02,17.36,4.59,4.64,4.49,4.0,2.0,42.0,19.0,17.0,78.0,10.0,4.0,5.0,0.0,11.0,3.0,12.0,26.0,38.0,57.0,8.0,16.0,161.0,46.0,17.0,11.0,40.0,18.0,3.0,1.46,2.38,0.91,3.0,1.0,0.0,76.01,61.0,59.25,8.0,0.75,1.43,0.51,4.99,4.88,4.79,742.0,93.0,63.0,106.0,480.0,86.0,99.0,104.0,453.0,161.0,157.0,132242.0,16.0,8.0,4.0,23.0,221.43,20.75,20.08,20.52,19.86,218.0,93.0,107.0,418.0,19.0,12.0,1.0,242.0,46.0,23.0,7.08,5.81,7.86,7.0,4.0,8.0,414.87,311.0,309.15,3.53,3.23,3.23,21.04,20.93,20.54,236.62,18.79,18.36,19.01,18.57,247.0,87.0,131.0,465.0,25.0,14.0,6.0,259.0,61.0,14.0,7.55,7.22,4.03,9.0,9.0,7.0,469.67,334.0,336.97,3.14,3.65,3.91,18.02,18.08,17.9,101.01,112.0,1949.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
8481061,2021,Jasper Weatherby,SJS,C,5on5,45,27142.0,653.0,3.99,0.46,0.49,0.44,0.47,0.45,0.49,432.0,40.65,4.2,3.06,9.25,1.33,22.01,16.15,4.1,4.09,3.99,3.0,2.0,37.0,19.0,15.0,71.0,8.0,3.0,5.0,0.0,9.0,3.0,12.0,24.0,34.0,53.0,8.0,16.0,151.0,46.0,15.0,11.0,37.0,17.0,2.0,1.4,2.23,0.57,2.0,1.0,0.0,69.01,56.0,54.25,8.0,0.64,1.43,0.51,4.33,4.22,4.2,653.0,62.0,56.0,101.0,434.0,76.0,91.0,87.0,399.0,151.0,148.0,108898.0,16.0,8.0,4.0,22.0,175.5,14.94,14.45,14.71,14.23,168.0,79.0,86.0,333.0,11.0,9.0,0.0,194.0,40.0,13.0,5.89,5.12,3.94,5.0,4.0,2.0,329.87,247.0,245.15,2.49,2.78,2.78,14.65,14.54,14.32,216.94,17.35,16.93,17.56,17.14,225.0,82.0,123.0,430.0,23.0,14.0,6.0,239.0,55.0,13.0,7.0,6.54,3.81,9.0,8.0,6.0,434.67,307.0,309.97,2.89,3.65,3.91,16.33,16.39,16.22,73.81,75.49,1582.0,1804.0,1.65,0.56,22.0,19.0,21.0,15.0
8481061,2021,Jasper Weatherby,SJS,C,4on5,45,251.0,13.0,0.87,0.12,0.09,0.22,0.15,0.17,0.18,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,1.0,8.0,0.0,6.0,1.0,6.0,2.0,3.0,3365.0,0.0,0.0,0.0,0.0,0.71,0.04,0.04,0.04,0.04,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,3.61,0.26,0.26,0.26,0.26,5.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.07,0.0,0.0,0.34,0.34,0.34,0.34,3.29,15.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
8481061,2021,Jasper Weatherby,SJS,C,5on4,45,3446.0,70.0,1.79,0.82,0.83,0.75,0.87,0.74,0.85,214.0,3.02,0.22,0.26,0.63,0.11,1.65,1.13,0.22,0.22,0.22,1.0,0.0,4.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,0.06,0.15,0.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.07,0.0,0.0,0.29,0.29,0.29,70.0,28.0,3.0,3.0,36.0,9.0,2.0,16.0,43.0,4.0,3.0,5939.0,0.0,0.0,0.0,0.0,40.62,5.16,5.05,5.16,5.05,44.0,13.0,20.0,77.0,8.0,3.0,1.0,43.0,5.0,9.0,0.99,0.57,3.59,2.0,0.0,6.0,77.0,57.0,57.0,0.93,0.45,0.45,5.63,5.63,5.53,14.63,1.15,1.13,1.15,1.13,15.0,5.0,5.0,25.0,2.0,0.0,0.0,14.0,5.0,1.0,0.38,0.55,0.22,0.0,1.0,1.0,25.0,20.0,20.0,0.15,0.0,0.0,1.3,1.3,1.28,10.67,2.12,174.0,27.0,0.0,0.01,0.0,1.0,0.0,1.0
8477447,2021,Shea Theodore,VGK,D,other,69,4554.0,48.0,44.83,0.44,0.57,0.62,0.38,0.59,0.37,101.0,11.51,1.24,0.91,2.27,0.41,7.14,4.03,1.15,1.24,1.15,3.0,2.0,15.0,1.0,11.0,27.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,8.0,0.0,0.36,0.88,0.0,2.0,1.0,0.0,27.0,16.0,16.0,3.0,0.26,0.46,0.0,1.5,1.5,1.39,48.0,17.0,10.0,5.0,16.0,5.0,5.0,14.0,24.0,0.0,0.0,2861.0,0.0,0.0,0.0,2.0,72.96,13.6,10.91,13.6,10.91,81.0,19.0,46.0,146.0,10.0,9.0,1.0,55.0,27.0,18.0,2.1,3.18,8.32,3.0,4.0,3.0,146.0,100.0,100.0,1.85,3.7,3.7,11.75,11.75,10.42,49.22,17.62,15.97,17.62,15.97,48.0,21.0,20.0,89.0,14.0,7.0,2.0,30.0,14.0,25.0,1.14,1.78,14.7,3.0,1.0,10.0,89.0,69.0,69.0,0.91,2.43,2.43,16.11,16.11,14.99,10.93,8.08,56.0,90.0,0.1,0.01,3.0,1.0,2.0,1.0
8477447,2021,Shea Theodore,VGK,D,all,69,96332.0,1805.0,52.35,0.54,0.48,0.56,0.49,0.57,0.5,147.0,157.17,9.76,11.05,41.26,5.27,96.45,65.2,9.19,9.82,9.24,17.0,14.0,168.0,61.0,128.0,357.0,42.0,11.0,13.0,1.0,47.0,7.0,72.0,79.0,157.0,218.0,11.0,22.0,0.0,30.0,55.0,52.0,191.0,32.0,6.0,4.42,3.47,1.87,5.0,3.0,3.0,357.66,229.0,229.63,36.0,2.43,2.85,1.2,10.98,11.06,10.58,1805.0,321.0,192.0,306.0,986.0,213.0,240.0,283.0,1069.0,0.0,0.0,154273.0,22.0,18.0,8.0,85.0,952.89,93.11,87.01,93.61,87.49,991.0,337.0,452.0,1780.0,91.0,79.0,11.0,961.0,272.0,95.0,28.11,33.1,31.89,24.0,36.0,31.0,1794.11,1328.0,1335.6,15.83,17.83,17.72,91.22,91.77,88.67,726.56,80.2,76.34,80.48,76.62,735.0,274.0,372.0,1381.0,69.0,59.0,9.0,706.0,219.0,84.0,20.74,27.38,32.09,29.0,19.0,21.0,1382.89,1009.0,1010.77,10.73,13.67,13.67,77.26,77.46,75.07,127.18,135.34,2429.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0
8477447,2021,Shea Theodore,VGK,D,5on5,69,80224.0,1568.0,52.35,0.52,0.52,0.53,0.52,0.54,0.53,135.0,123.79,6.89,7.98,34.08,4.24,73.82,53.0,6.5,6.95,6.55,9.0,8.0,132.0,48.0,103.0,283.0,23.0,6.0,10.0,1.0,41.0,6.0,57.0,60.0,126.0,174.0,8.0,16.0,0.0,29.0,46.0,43.0,156.0,19.0,5.0,3.44,1.99,1.45,3.0,1.0,2.0,283.66,180.0,180.63,30.0,1.62,2.13,1.2,7.31,7.39,7.15,1568.0,213.0,173.0,284.0,898.0,186.0,213.0,235.0,934.0,0.0,0.0,127931.0,16.0,18.0,8.0,80.0,713.26,59.52,57.11,60.02,57.59,739.0,256.0,348.0,1343.0,58.0,53.0,7.0,742.0,201.0,52.0,21.54,24.27,13.72,19.0,24.0,15.0,1357.11,995.0,1002.6,10.04,9.97,9.87,59.7,60.24,59.17,621.55,55.04,53.12,55.32,53.4,620.0,243.0,345.0,1208.0,49.0,46.0,6.0,626.0,189.0,48.0,18.5,23.4,13.13,25.0,17.0,7.0,1209.89,863.0,864.77,8.82,9.67,9.67,54.2,54.4,53.35,97.28,88.39,2084.0,1947.0,6.85,1.37,110.0,26.0,93.0,20.0
8477447,2021,Shea Theodore,VGK,D,4on5,69,1371.0,47.0,15.5,0.26,0.09,0.23,0.08,0.25,0.11,109.0,0.3,0.01,0.07,0.14,0.05,0.41,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,47.0,0.0,8.0,1.0,38.0,3.0,13.0,7.0,24.0,0.0,0.0,5880.0,2.0,0.0,0.0,0.0,8.38,1.26,1.26,1.26,1.26,9.0,2.0,0.0,11.0,1.0,0.0,0.0,5.0,4.0,2.0,0.19,0.51,0.55,0.0,0.0,1.0,11.0,11.0,11.0,0.13,0.0,0.0,1.38,1.38,1.38,23.11,3.55,3.31,3.55,3.31,30.0,3.0,4.0,37.0,3.0,3.0,1.0,26.0,3.0,4.0,0.51,0.53,2.51,1.0,0.0,2.0,37.0,33.0,33.0,0.5,1.31,1.31,2.73,2.73,2.53,1.35,12.87,17.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
8477447,2021,Shea Theodore,VGK,D,5on4,69,10183.0,142.0,49.32,0.85,0.85,0.88,0.84,0.86,0.85,94.0,20.03,1.43,2.01,4.55,0.54,14.48,6.99,1.34,1.43,1.34,5.0,4.0,19.0,11.0,14.0,44.0,10.0,1.0,2.0,0.0,4.0,1.0,11.0,11.0,18.0,29.0,2.0,4.0,0.0,0.0,5.0,4.0,25.0,4.0,1.0,0.58,0.43,0.42,0.0,0.0,1.0,44.0,30.0,30.0,2.0,0.51,0.27,0.0,1.94,1.94,1.82,142.0,91.0,1.0,16.0,34.0,19.0,9.0,27.0,87.0,0.0,0.0,7362.0,4.0,0.0,0.0,2.0,156.04,18.5,17.5,18.5,17.5,160.0,59.0,57.0,276.0,21.0,17.0,3.0,157.0,39.0,23.0,4.22,4.98,9.3,2.0,7.0,12.0,276.0,219.0,219.0,3.78,4.15,4.15,18.14,18.14,17.43,26.46,3.19,3.15,3.19,3.15,30.0,5.0,3.0,38.0,2.0,1.0,0.0,19.0,10.0,6.0,0.43,1.27,1.49,0.0,1.0,1.0,38.0,35.0,35.0,0.33,0.22,0.22,3.29,3.29,3.27,8.96,1.58,194.0,36.0,0.34,0.06,7.0,1.0,5.0,1.0
8478906,2021,Markus Nutivaara,FLA,D,other,1,10.0,1.0,0.9,0.0,0.82,0.0,0.8,0.0,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.13,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478906,2021,Markus Nutivaara,FLA,D,all,1,421.0,12.0,0.9,0.82,0.41,0.67,0.56,0.67,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,8.0,2.0,3.0,4.0,3.0,0.0,0.0,3388.0,0.0,0.0,0.0,0.0,4.53,0.56,0.55,0.61,0.59,4.0,2.0,2.0,8.0,1.0,0.0,0.0,3.0,2.0,1.0,0.05,0.28,0.22,0.0,1.0,0.0,8.66,6.0,6.51,0.07,0.0,0.22,0.41,0.43,0.42,2.04,0.12,0.12,0.12,0.12,3.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,3.77,3.0,2.86,0.03,0.0,0.0,0.15,0.14,0.14,2.5,3.62,59.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8478906,2021,Markus Nutivaara,FLA,D,5on5,1,411.0,11.0,0.9,0.82,0.41,0.67,0.58,0.67,0.51,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,7.0,2.0,2.0,4.0,3.0,0.0,0.0,2569.0,0.0,0.0,0.0,0.0,4.53,0.56,0.55,0.61,0.59,4.0,2.0,2.0,8.0,1.0,0.0,0.0,3.0,2.0,1.0,0.05,0.28,0.22,0.0,1.0,0.0,8.66,6.0,6.51,0.07,0.0,0.22,0.41,0.43,0.42,2.04,0.12,0.12,0.12,0.12,3.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,3.77,3.0,2.86,0.03,0.0,0.0,0.15,0.14,0.14,1.82,2.58,48.0,35.0,0.1,0.0,1.0,0.0,1.0,0.0
8478906,2021,Markus Nutivaara,FLA,D,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478906,2021,Markus Nutivaara,FLA,D,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480289,2021,Morgan Barron,WPG,C,other,18,288.0,3.0,-0.32,0.07,0.64,0.1,0.54,0.25,0.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.75,0.05,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,2.42,0.69,0.49,0.69,0.49,3.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.18,0.47,0.0,0.0,0.0,9.0,3.0,3.0,0.07,0.0,0.0,0.76,0.76,0.54,5.77,3.24,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8480289,2021,Morgan Barron,WPG,C,all,18,9473.0,220.0,-0.72,0.38,0.52,0.38,0.49,0.43,0.5,195.0,13.62,1.03,0.89,3.11,0.4,7.25,5.31,1.02,1.0,0.99,0.0,1.0,15.0,3.0,2.0,20.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,10.0,15.0,18.0,3.0,6.0,27.0,34.0,3.0,3.0,13.0,5.0,0.0,0.38,0.66,0.0,0.0,0.0,0.0,19.85,18.0,17.85,0.0,0.19,0.26,0.18,1.04,1.02,1.01,220.0,17.0,15.0,27.0,161.0,37.0,29.0,19.0,135.0,27.0,17.0,55789.0,6.0,4.0,1.0,3.0,50.61,3.9,3.85,3.86,3.82,49.0,21.0,15.0,85.0,1.0,3.0,0.0,52.0,17.0,1.0,1.43,2.21,0.26,1.0,0.0,0.0,85.03,70.0,70.03,0.75,0.61,0.61,4.04,4.04,4.02,67.13,6.35,5.87,6.29,5.83,69.0,25.0,46.0,140.0,2.0,5.0,0.0,72.0,15.0,7.0,2.16,1.9,2.29,1.0,0.0,1.0,139.35,94.0,93.09,0.94,1.21,1.21,6.08,6.11,5.81,53.05,49.89,881.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0
8480289,2021,Morgan Barron,WPG,C,5on5,18,9088.0,210.0,-0.72,0.41,0.53,0.4,0.49,0.43,0.49,185.0,13.62,1.03,0.89,3.11,0.4,7.25,5.31,1.02,1.0,0.99,0.0,1.0,15.0,3.0,2.0,20.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,10.0,15.0,18.0,3.0,6.0,25.0,34.0,3.0,3.0,13.0,5.0,0.0,0.38,0.66,0.0,0.0,0.0,0.0,19.85,18.0,17.85,0.0,0.19,0.26,0.18,1.04,1.02,1.01,210.0,15.0,14.0,27.0,154.0,35.0,26.0,18.0,131.0,25.0,17.0,42288.0,6.0,4.0,1.0,3.0,49.86,3.85,3.8,3.81,3.77,48.0,21.0,15.0,84.0,1.0,3.0,0.0,51.0,17.0,1.0,1.38,2.21,0.26,1.0,0.0,0.0,84.03,69.0,69.03,0.74,0.61,0.61,3.98,3.97,3.95,64.05,5.62,5.34,5.56,5.3,65.0,25.0,38.0,128.0,2.0,5.0,0.0,70.0,14.0,6.0,2.08,1.72,1.82,1.0,0.0,1.0,127.35,90.0,89.09,0.85,1.21,1.21,5.26,5.3,5.22,31.24,28.24,620.0,652.0,0.54,0.09,5.0,5.0,5.0,4.0
